ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12,recommendation13,recommendation14,recommendation15,recommendation16,recommendation17,recommendation18,recommendation19,recommendation20,recommendation21,recommendation22,recommendation23,recommendation24,recommendation25,recommendation26,recommendation27,recommendation28
176494,Isle of Skye: From Chieftain to King,2015,215,7.42,7.263,21905,/boardgame/176494/isle-skye-chieftain-king,https://cf.geekdo-images.com/GCxsnITFBO1pNXiBYkq_qA__micro/img/UCoDe7Dv8ifIaqR80KH0GnUPc1c=/fit-in/64x64/filters:strip_icc()/pic2524838.jpg,148949,157354,118048,156009,172308,230080,,,,,,,,,,,,,,,,,,,,,,
421,1830: Railways & Robber Barons,1986,216,7.87,7.261,4961,/boardgame/421/1830-railways-robber-barons,https://cf.geekdo-images.com/3EmD1SEI5fVpR4rbdkU0AA__micro/img/biDUtzWP8iG7QOUozAjHibA0hq0=/fit-in/64x64/filters:strip_icc()/pic882119.jpg,17405,23540,253608,3097,12750,66837,,,,,,,,,,,,,,,,,,,,,,
255984,Sleeping Gods,2021,217,8.5,7.258,2677,/boardgame/255984/sleeping-gods,https://cf.geekdo-images.com/Zdt8l4oTBpFICsMyNof7Jg__micro/img/xnXopdLVlL31M169AjW8ofHRe5Q=/fit-in/64x64/filters:strip_icc()/pic5975244.png,285192,291457,174430,281474,266507,162886,302723,314040,180263,361545,295770,269385,161936,340325,188920,316412,271896,205059,195421,254708,328871,316554,253344,121921,318184,191189,318182,167355
283355,Dune,2019,218,8.08,7.256,4677,/boardgame/283355/dune,https://cf.geekdo-images.com/2fgPg6Be--w97zoycObUgg__micro/img/2GjO7kqAKxAlDzsn93UB7mM9lTc=/fit-in/64x64/filters:strip_icc()/pic4815198.jpg,233078,291572,237182,115746,246900,187645,253499,175155,103343,233247,155821,12333,127023,169786,205896,39463,37111,72125,297562,341165,362944,316624,245655,182028,268864,54998,170216,181279
19857,Glory to Rome,2005,219,7.49,7.254,13263,/boardgame/19857/glory-rome,https://cf.geekdo-images.com/S_-n-WRvpzgH-d8xuzJgmg__micro/img/RhyNzWNeEPIO6hULZvb7r99c_24=/fit-in/64x64/filters:strip_icc()/pic1079512.png,43015,2651,93,124361,28143,31260,,,,,,,,,,,,,,,,,,,,,,
27708,1960: The Making of the President,2007,220,7.62,7.254,8752,/boardgame/27708/1960-making-president,https://cf.geekdo-images.com/p-k_CqUvJzTcMMz4ms7f_Q__micro/img/8-_R7803IP-RCVBW0b_UlkHvH5g=/fit-in/64x64/filters:strip_icc()/pic3499166.jpg,12333,177590,128996,79828,25021,62219,,,,,,,,,,,,,,,,,,,,,,
295947,Cascadia,2021,221,8.05,7.253,4181,/boardgame/295947/cascadia,https://cf.geekdo-images.com/MjeJZfulbsM1DSV3DrGJYA__micro/img/x2BDobiHVhQHl7LhBimeU8L1ko4=/fit-in/64x64/filters:strip_icc()/pic5100691.jpg,244521,283155,260180,287954,199792,266524,266192,199561,265736,312484,274960,314491,263918,298069,346965,350933,356033,334065,347703,369880,244522,328871,183394,318084,298065,350184,269207,342942
118,Modern Art,1992,222,7.44,7.252,18045,/boardgame/118/modern-art,https://cf.geekdo-images.com/wLto-xaabHwKQe_Bc4iD1Q__micro/img/IcevtuHa5wbYSpkiPp4vFOqrDVo=/fit-in/64x64/filters:strip_icc()/pic3458036.png,220,12,223770,47,38863,112,42,337765,215,291453,244114,3,46,760,56692,43015,93,266722,345972,180901,5,172996,249381,12942,3228,140934,124361,2955
140620,Lewis & Clark: The Expedition,2013,223,7.48,7.25,13856,/boardgame/140620/lewis-clark-expedition,https://cf.geekdo-images.com/IiJ1JK6AjlSCKsC8U_DqMw__micro/img/S4aqpOMQRBpqEX7hcNgh0JSxqIs=/fit-in/64x64/filters:strip_icc()/pic5375937.jpg,126163,171623,216132,176494,104006,193738,,,,,,,,,,,,,,,,,,,,,,
324856,The Crew: Mission Deep Sea,2021,224,8.46,7.25,2561,/boardgame/324856/crew-mission-deep-sea,https://cf.geekdo-images.com/VuBqZ1sMaDAVVHF_OEJP4g__micro/img/p3GKOrR04nV1qkim9zq-rmFfYh8=/fit-in/64x64/filters:strip_icc()/pic5988903.jpg,284083,254640,225694,92415,266192,366013,,,,,,,,,,,,,,,,,,,,,,
228341,Pulsar 2849,2017,225,7.71,7.245,6875,/boardgame/228341/pulsar-2849,https://cf.geekdo-images.com/6TOzhqw0BXNxbUZCl0k1sg__micro/img/uRSzQ_zXVdES0lgL5min_aaUKvc=/fit-in/64x64/filters:strip_icc()/pic6285702.jpg,247763,265188,250458,245638,311193,164928,304420,234487,262215,301255,182874,229853,233398,343905,308765,297030,220877,266810,283863,230244,281442,276025,269511,298383,203993,265402,246684,126163
306735,Under Falling Skies,2020,226,7.93,7.243,4644,/boardgame/306735/under-falling-skies,https://cf.geekdo-images.com/ecO5eAd3RkctQ0-Tbqv37Q__micro/img/oFhqiBJTEDZMyPQ0l1qsL4zGND4=/fit-in/64x64/filters:strip_icc()/pic5428723.jpg,296237,352697,43570,196526,318184,354934,179275,216459,156336,318182,383499,316412,148729,291457,134253,277659,228855,376893,255984,334590,162886,286537,281474,367498,169426,231218,187617,328871
127060,Bora Bora,2013,227,7.57,7.241,9384,/boardgame/127060/bora-bora,https://cf.geekdo-images.com/9YEjZIVdWVcUVWC7o8aKsQ__micro/img/5u_3K8SrN_BmhgfSTUCT3ACDHx4=/fit-in/64x64/filters:strip_icc()/pic1542342.jpg,102680,159508,172386,137408,144344,136888,70512,55600,203993,35677,227789,206941,193558,144592,171623,104006,70149,55670,227515,143693,25554,245934,39683,73439,96913,140603,245638,66589
3,Samurai,1998,228,7.46,7.24,15174,/boardgame/3/samurai,https://cf.geekdo-images.com/o9-sNXmFS_TLAb7ZlZ4dRA__micro/img/2FokcSwvRLQgyYC6_QK3Lme6dlc=/fit-in/64x64/filters:strip_icc()/pic3211873.jpg,503,475,46,2955,42,5404,112,1041,8125,220,481,25568,1382,93,266164,12,760,119,118,3201,9674,38863,8989,35503,43015,21882,88,47
155873,Power Grid Deluxe: Europe/North America,2014,229,8.0,7.239,3958,/boardgame/155873/power-grid-deluxe-europenorth-america,https://cf.geekdo-images.com/pTnv3lUWs4Knl3fqer0KnA__micro/img/27jwid406U7YPq8k_Y89-Tn6yQo=/fit-in/64x64/filters:strip_icc()/pic2056160.jpg,2651,35677,120677,193738,31260,102794,124361,220308,167791,224517,122515,256916,3076,144733,164928,70149,126163,126042,177736,172386,40834,171623,182028,28720,233398,128621,203993,104006
241451,Aeon's End: Legacy,2019,230,8.16,7.237,3453,/boardgame/241451/aeons-end-legacy,https://cf.geekdo-images.com/quoCefZvHWeaf31_8HvFSA__micro/img/rxzostX4TXZlSLRx9lItWurgvmU=/fit-in/64x64/filters:strip_icc()/pic3979852.jpg,218417,191189,291457,255984,174430,180263,285192,162886,316412,272533,295770,270633,169426,266507,121921,318184,318182,331212,361545,216734,302723,342900,192135,352179,314040,281474,253344,209010
318977,MicroMacro: Crime City,2020,231,7.75,7.236,6172,/boardgame/318977/micromacro-crime-city,https://cf.geekdo-images.com/1M-1d6fr3U9t670MCVOTeg__micro/img/NB5-uaqWeux5b0HpKV92FeMJupg=/fit-in/64x64/filters:strip_icc()/pic5896816.jpg,338834,300531,364766,209778,314040,326494,239188,224037,146508,244522,173090,223040,263918,161936,329839,284083,339789,301767,244608,246784,390092,244992,221107,242639,370591,284108,254640,223321
108745,Seasons,2012,232,7.4,7.229,21953,/boardgame/108745/seasons,https://cf.geekdo-images.com/awmZ9rYy-hTgea6Vdp_OoQ__micro/img/B_j57PuXRinPUE9mPJIe7D9JzVU=/fit-in/64x64/filters:strip_icc()/pic1299390.jpg,262712,173346,132531,68448,84876,155987,156566,97207,194594,209685,157354,271324,162082,249259,293014,232219,236457,34635,102794,54043,118048,194655,70919,125618,148228,140620,126163,28143
24181,Imperial,2006,233,7.61,7.227,8390,/boardgame/24181/imperial,https://cf.geekdo-images.com/khAHJpItPCZTbLKY9vUUCg__micro/img/Mc8YvjykzgOhBcVwkKf10z4S5BI=/fit-in/64x64/filters:strip_icc()/pic840712.jpg,1,26990,39351,35570,27833,12962,43015,18602,875,8045,2651,65901,62219,93,54138,2507,42,65781,28720,30957,19857,1345,31260,166857,22545,13122,3076,555
204583,Kingdomino,2016,234,7.35,7.227,36663,/boardgame/204583/kingdomino,https://cf.geekdo-images.com/3h9W8BfB_rltQ48EBmHliw__micro/img/IZZUaqRfMzLAe8W_75bf6dJf1fo=/fit-in/64x64/filters:strip_icc()/pic3132685.png,230802,70919,233867,148228,180974,163412,123540,54043,219513,194655,346703,184921,209685,264055,245654,218603,215311,194594,246192,822,242302,15512,70323,302260,295486,133473,191862,271324
279537,The Search for Planet X,2020,235,8.15,7.226,3262,/boardgame/279537/search-planet-x,https://cf.geekdo-images.com/NItjtztEUAKOpaTWZddu9A__micro/img/m4I9uS6LBjNz02oNquEkBM-L464=/fit-in/64x64/filters:strip_icc()/pic5744928.jpg,351040,246784,183394,284653,260180,316554,,,,,,,,,,,,,,,,,,,,,,
92828,Dixit: Odyssey,2011,236,7.44,7.226,17920,/boardgame/92828/dixit-odyssey,https://cf.geekdo-images.com/7b75ZZJQ4EEbDsKLi6kYSw__micro/img/25AacLyInvpafP8h3Fn5b_EZn4E=/fit-in/64x64/filters:strip_icc()/pic918568.jpg,39856,9220,139030,205398,277085,14996,316377,198773,128882,198454,8098,244992,161970,143741,63268,293296,2653,188834,59959,329841,147151,201808,128664,178900,209778,158899,478,3955
269207,The Taverns of Tiefenthal,2019,237,7.61,7.224,8530,/boardgame/269207/taverns-tiefenthal,https://cf.geekdo-images.com/H-AU-nhjCbaxWlWj_O-eFw__micro/img/T6k7FmjILQuClR4WaZa8cwdJSoU=/fit-in/64x64/filters:strip_icc()/pic4873141.jpg,244521,318553,295947,199792,220877,244522,,,,,,,,,,,,,,,,,,,,,,
271055,Dwellings of Eldervale,2020,238,8.31,7.223,3029,/boardgame/271055/dwellings-eldervale,https://cf.geekdo-images.com/qJQXn0kvzvHBKWzSQN7vpw__micro/img/Q3KyB_oDoiDkWXRUkkjFsRNB-vM=/fit-in/64x64/filters:strip_icc()/pic4742944.jpg,276182,227935,224783,379078,329551,397598,,,,,,,,,,,,,,,,,,,,,,
97207,Dungeon Petz,2011,239,7.45,7.218,13461,/boardgame/97207/dungeon-petz,https://cf.geekdo-images.com/7JjAm9RM8E2pbu5KCCbsTQ__micro/img/sAJJZ3wL76E2goUQfFPZjPvVVHs=/fit-in/64x64/filters:strip_icc()/pic1103979.jpg,132531,162082,126163,102794,123260,84876,157354,216132,140620,193738,108745,28143,110327,120677,185343,156566,317985,128621,63628,255692,171623,68448,286096,31481,34635,146886,234487,176494
144344,Rococo,2013,240,7.59,7.216,7962,/boardgame/144344/rococo,https://cf.geekdo-images.com/Go8mEe3K1VjYFJxLXEUPqQ__micro/img/mcS685aNJu-50IT5zUjiirLQQ40=/fit-in/64x64/filters:strip_icc()/pic1795272.jpg,102680,127060,171623,104006,136888,206941,35677,172386,227789,203993,73439,39683,148949,159508,234487,143693,126163,164928,182874,229220,245934,146886,159675,124361,193558,245638,216132,137408
22545,Age of Empires III: The Age of Discovery,2007,241,7.53,7.213,9956,/boardgame/22545/age-empires-iii-age-discovery,https://cf.geekdo-images.com/t_4cyWZs2IC5s6V8t-R_Uw__micro/img/lBTbomgQVz0A2KO-fRkSeokLHEQ=/fit-in/64x64/filters:strip_icc()/pic990261.jpg,20551,33160,18602,25613,65781,39938,,,,,,,,,,,,,,,,,,,,,,
154203,Imperial Settlers,2014,242,7.38,7.21,22177,/boardgame/154203/imperial-settlers,https://cf.geekdo-images.com/pRwsvyfsRJ-lWWwVJCdXNg__micro/img/WEFU2OrColIqO6sdHtxY83vG_Jc=/fit-in/64x64/filters:strip_icc()/pic2871265.jpg,132531,201808,220520,161970,192458,169426,123260,172287,270844,176494,233371,121921,97207,157354,230267,170042,110327,167791,162007,183840,221194,232043,169786,328871,163967,199792,195421,197376
760,Battle Line,2000,243,7.41,7.209,16140,/boardgame/760/battle-line,https://cf.geekdo-images.com/RnbZfspkPRfr6EMkRkac2Q__micro/img/xcQBKg35PuCpIjh9oWxtoMYTdVM=/fit-in/64x64/filters:strip_icc()/pic149717.jpg,112,5,47,166669,93,34219,12,8217,3,42,8203,13004,119890,18833,28143,43015,220,118,172,56692,2955,124361,2651,5782,9674,3076,27833,46
231733,Obsession,2018,244,8.32,7.208,2891,/boardgame/231733/obsession,https://cf.geekdo-images.com/sy89BiuZXfbSnG7Cag9tBQ__micro/img/0VYxwvacU7ADCGyJt5iLMa5WQoA=/fit-in/64x64/filters:strip_icc()/pic5902073.png,342942,286096,317985,312484,177736,236457,276025,183394,350184,304783,341169,366013,266192,185343,247763,167791,229853,84876,102794,193738,271324,316554,216132,170624,266524,128621,126163,262712
38453,Space Alert,2008,245,7.43,7.206,15140,/boardgame/38453/space-alert,https://cf.geekdo-images.com/tinE1f2lauIsEL4aC9aU-w__micro/img/KUsjw2BlqR5zR3HqPp2wy8hsets=/fit-in/64x64/filters:strip_icc()/pic384313.jpg,31481,37111,45315,37046,72125,39463,113294,40692,15062,150376,171668,171131,36218,169124,31260,132531,41114,150,28143,34119,96848,110327,209010,48726,245655,18,27162,202408
181279,Fury of Dracula (Third/Fourth Edition),2015,246,7.49,7.205,12415,/boardgame/181279/fury-dracula-thirdfourth-edition,https://cf.geekdo-images.com/iLiUp891Wqb5EE0gBqjBaA__micro/img/oZxfVfVooGiPtUcIveUUa247Vlg=/fit-in/64x64/filters:strip_icc()/pic4411188.jpg,150376,232405,82222,340466,146021,205059,,,,,,,,,,,,,,,,,,,,,,
271896,Star Wars: Outer Rim,2019,247,7.7,7.203,7235,/boardgame/271896/star-wars-outer-rim,https://cf.geekdo-images.com/RjwAj6hw5aEMGvosEA12gw__micro/img/m8vGZKh2FaMWzFv_7C5vQ5BIlZQ=/fit-in/64x64/filters:strip_icc()/pic5879810.jpg,370913,374173,187645,269385,232405,285192,291457,174430,255984,146652,260428,342848,167355,253344,316554,362944,293889,169786,121921,361545,266507,205059,188920,268864,233371,233247,295262,232918
286096,Tapestry,2019,248,7.46,7.203,14083,/boardgame/286096/tapestry,https://cf.geekdo-images.com/7kqDmkUMGxXHr1wNPA7Gvg__micro/img/3YMCw53b6I0NHJF6dwpOFOc6K2s=/fit-in/64x64/filters:strip_icc()/pic4884996.jpg,236457,312484,342942,231733,183394,170042,266192,350184,177736,185343,304783,170624,317985,102794,276025,128621,262712,266524,271324,281259,293014,266810,118048,366013,167791,328871,341169,229853
232405,Western Legends,2018,249,7.63,7.201,7954,/boardgame/232405/western-legends,https://cf.geekdo-images.com/_FnP28QChh-8uFh6ZvpJhA__micro/img/rbf4WLax75D1jk7OSPrnJRDnkig=/fit-in/64x64/filters:strip_icc()/pic3837503.jpg,150376,169786,195539,192457,181279,170216,202408,245655,195421,205896,233247,172287,271896,176920,187645,293889,201808,233371,167355,316554,295262,221194,302723,209010,266507,260428,110327,82222
176734,The Manhattan Project: Energy Empire,2016,250,7.78,7.2,5154,/boardgame/176734/manhattan-project-energy-empire,https://cf.geekdo-images.com/-aaspZ2Oq1VuAADvbUoeww__micro/img/sXkK1dKZLsunRcdS0stDOeer8jg=/fit-in/64x64/filters:strip_icc()/pic3048617.jpg,234487,245638,250458,102680,228341,164928,,,,,,,,,,,,,,,,,,,,,,
66589,Navegador,2010,251,7.54,7.198,8388,/boardgame/66589/navegador,https://cf.geekdo-images.com/rdZb15WqByPZzdTKEvNz0Q__micro/img/NKKR8SdwiUPHEPcvrPaO4jA-9RY=/fit-in/64x64/filters:strip_icc()/pic3246725.jpg,9216,96913,18602,31594,73439,55670,102680,127060,172386,25554,35677,42052,144592,66362,156943,43015,227789,171623,70149,122515,41002,207691,555,154809,171879,144733,136888,70512
235802,Too Many Bones: Undertow,2018,252,8.75,7.197,2071,/boardgame/235802/too-many-bones-undertow,https://cf.geekdo-images.com/AGN1PRSFmhdUyoTjd-qw8A__micro/img/_yL6tDbBn7Y8Z8bXS6Ae-Cko9Es=/fit-in/64x64/filters:strip_icc()/pic3752850.jpg,347811,262211,192135,313889,338434,373167,322656,270633,358320,251661,277659,229791,386538,299317,325494,352179,331212,284121,295770,286063,218417,55690,367518,290484,325941,296237,335212,344789
222509,Lords of Hellas,2018,253,7.79,7.196,6117,/boardgame/222509/lords-hellas,https://cf.geekdo-images.com/iOqSO4vRZFp4MqEKXDXEIw__micro/img/o-ee7L14Dg6zOocAtaJsrLTpUMM=/fit-in/64x64/filters:strip_icc()/pic3592207.jpg,205896,285967,167355,292375,192457,297562,,,,,,,,,,,,,,,,,,,,,,
193037,Dead of Winter: The Long Night,2016,254,7.62,7.194,8514,/boardgame/193037/dead-winter-long-night,https://cf.geekdo-images.com/wpWzYeX4dg5TgNdR9OsxAg__micro/img/nQ9zweUCF-4i4MmgmO8AnFCUaKU=/fit-in/64x64/filters:strip_icc()/pic2906832.jpg,150376,205059,181279,340466,160499,146021,,,,,,,,,,,,,,,,,,,,,,
224783,Vindication,2018,255,7.83,7.194,5222,/boardgame/224783/vindication,https://cf.geekdo-images.com/8kEIlWY3rg27NgmVBZkFyg__micro/img/kE8lrvJpSLNTBk2eHCmFoctuyfM=/fit-in/64x64/filters:strip_icc()/pic4101638.jpg,271055,276182,329551,218479,328866,265402,300217,200511,233262,379078,248125,305096,256997,169786,185343,316554,305462,227935,218509,361545,267367,301255,195421,172287,290484,334829,170042,296151
19777,Indonesia,2005,256,7.87,7.192,4172,/boardgame/19777/indonesia,https://cf.geekdo-images.com/dMKwaRT7SYvukMuz6A8cxQ__micro/img/zeSiotbt5Elr425vfx7Q6Grruyg=/fit-in/64x64/filters:strip_icc()/pic93485.jpg,13122,875,111341,350205,4098,421,23540,55952,17405,552,253608,250621,31730,154825,26990,292894,228372,146910,41749,206490,180205,297486,166571,175914,35285,161882,3097,12750
93260,Summoner Wars: Master Set,2011,257,7.5,7.19,10554,/boardgame/93260/summoner-wars-master-set,https://cf.geekdo-images.com/JvkUZy1YS7V9GX-7JutIYg__micro/img/4NJsS-pFS6ZhKhm3Xf4OZhPWgrU=/fit-in/64x64/filters:strip_icc()/pic923048.jpg,58281,158889,101721,82421,13823,155624,82420,127023,40692,15062,37046,39463,96848,110327,91536,146439,257501,31481,202408,43111,195137,72125,124742,150376,192457,209010,160499,38453
206718,Ethnos,2017,258,7.48,7.19,10834,/boardgame/206718/ethnos,https://cf.geekdo-images.com/UIKUXkcnH3Bd4fjcPGINcA__micro/img/CXwKLTFbze6qDzCDGOlSygJ9-Fg=/fit-in/64x64/filters:strip_icc()/pic3304124.png,157354,34219,176920,140934,246684,172308,274364,318084,110327,123260,180593,155426,132531,217372,20437,124361,521,172287,97842,47,258210,118048,262712,170042,170216,12,143519,191231
59294,Runewars,2010,259,7.63,7.189,7925,/boardgame/59294/runewars,https://cf.geekdo-images.com/5cjKhFwhZwBcr8e3YA-9Nw__micro/img/J7MItUCFhMYX6t-Dzvds0aBa0rU=/fit-in/64x64/filters:strip_icc()/pic1534815.jpg,12493,22827,25292,43111,146439,175155,90137,9609,77130,40765,31563,73171,17223,104363,37111,36932,42776,22038,115746,135219,72125,103343,96848,187645,20963,17226,54998,15987
165722,KLASK,2014,260,7.64,7.189,6769,/boardgame/165722/klask,https://cf.geekdo-images.com/h6OcC5lVKfr2yyxBz7eWMA__micro/img/VjcSbC90PHZqXvj40sJmMvT0vcI=/fit-in/64x64/filters:strip_icc()/pic6572875.jpg,193042,244992,39856,178900,224037,46213,177524,244995,169654,11971,254640,246784,209778,135779,262543,156129,92415,521,143741,217449,225694,166384,329839,244521,261114,284083,98778,177639
2655,Hive,2000,261,7.32,7.189,31605,/boardgame/2655/hive,https://cf.geekdo-images.com/fQe85tsBZoH6ibPnm1k1UA__micro/img/vwQ2m-oEzgPoxd0qY1WdkV5VsMI=/fit-in/64x64/filters:strip_icc()/pic791151.jpg,160477,822,194655,129622,163412,70323,133473,30549,230802,218603,13,54043,68448,98778,192291,178900,161417,8203,188,148228,36218,173346,521,39856,28143,92415,9209,158600
203420,Exit: The Game – The Abandoned Cabin,2016,262,7.5,7.188,9674,/boardgame/203420/exit-game-abandoned-cabin,https://cf.geekdo-images.com/r7cZVZMpP28w3-JQ-EYY7g__micro/img/IjD4UjuAAzdYeqiz4cuxl0yUuTo=/fit-in/64x64/filters:strip_icc()/pic3332426.jpg,203416,203417,226518,226522,244918,215842,,,,,,,,,,,,,,,,,,,,,,
48726,Alien Frontiers,2010,263,7.4,7.186,14477,/boardgame/48726/alien-frontiers,https://cf.geekdo-images.com/UWZTWLXFfg_6HpXJmviL3g__micro/img/QSCc2y-vxXf0s2zAdKL9L9TaTLY=/fit-in/64x64/filters:strip_icc()/pic3360924.png,63628,27162,27746,110327,123260,97842,50750,121408,39938,140603,97207,31481,157809,90419,163968,155426,117915,110277,15062,126042,24480,133848,37046,157526,132531,132372,148949,157354
293014,Nidavellir,2020,264,7.71,7.185,5854,/boardgame/293014/nidavellir,https://cf.geekdo-images.com/PX7t5xXDLI2XqxoTShLayg__micro/img/ARjPkYZSe5i0cRTAkEPULz0RRi4=/fit-in/64x64/filters:strip_icc()/pic5039625.jpg,271324,262712,350184,233867,364073,184921,269144,173346,209685,281259,230802,194594,266192,54043,366013,236457,295486,155987,242302,266524,312484,258779,286096,219513,215311,170624,163412,70919
54138,Imperial 2030,2009,265,7.68,7.182,5983,/boardgame/54138/imperial-2030,https://cf.geekdo-images.com/YSopSx1x5iea7qI21ogYBw__micro/img/fmG7BCsooJOMc_KOnRn_K7g5sVs=/fit-in/64x64/filters:strip_icc()/pic586346.jpg,43015,62219,30645,28720,166857,19857,175914,124361,93,145371,122515,120677,2651,27833,182028,105551,20551,256960,31260,42,73439,319966,18602,72125,229892,35677,126042,24181
13122,Antiquity,2004,266,7.88,7.181,4005,/boardgame/13122/antiquity,https://cf.geekdo-images.com/CDORbD8KPxSXBaJrdHtN2Q__micro/img/SFPEqmDVXzl5IM65pDynZOyrQh8=/fit-in/64x64/filters:strip_icc()/pic3731052.png,875,350205,111341,19777,552,175914,4098,154825,146910,214880,145371,26990,228372,1,292894,166571,161882,229892,198953,256960,28720,55952,31730,128780,297486,39351,62219,41749
160477,Onitama,2014,267,7.39,7.18,17090,/boardgame/160477/onitama,https://cf.geekdo-images.com/FZdihu8SibqQYtwfo77BdQ__micro/img/cPoTcxxTscaeGhG2ebALfI4QPdU=/fit-in/64x64/filters:strip_icc()/pic5032361.jpg,194655,218603,192291,2655,70323,230802,215311,163412,54043,129622,232832,133473,92415,30549,266192,284083,266524,178900,158600,148228,232219,221965,98778,254640,274960,173346,224037,204583
146439,BattleLore: Second Edition,2013,268,7.71,7.178,5890,/boardgame/146439/battlelore-second-edition,https://cf.geekdo-images.com/CWlHT1QMeB9hXaPcjE7cyw__micro/img/HCYZaOBPsvnSIaXbhe1FF76ju2w=/fit-in/64x64/filters:strip_icc()/pic1854807.jpg,25292,59294,127023,96848,115746,192457,135219,54998,268864,90137,187645,176920,175155,110327,37111,40765,181279,155624,72125,15363,82222,36932,244654,15062,170216,156091,58281,37046
139976,Cthulhu Wars,2015,269,7.9,7.175,4882,/boardgame/139976/cthulhu-wars,https://cf.geekdo-images.com/AUd4nmguSljr9qvkUCF2XQ__micro/img/rGIEmOfaW8FbGmE6UFG-fFhB9Ok=/fit-in/64x64/filters:strip_icc()/pic3527761.jpg,233078,297562,82222,220827,253499,175155,205896,246900,285967,170216,326485,167355,340466,295262,198830,187645,205716,209010,245655,127023,256999,222509,192457,284653,283355,169786,292375,202408
172081,Burgle Bros.,2015,270,7.51,7.174,9133,/boardgame/172081/burgle-bros,https://cf.geekdo-images.com/cPZZhbehOr-cXE1HRa6T3w__micro/img/uUzicdQiDZi3xhXgd2oLmbtveAc=/fit-in/64x64/filters:strip_icc()/pic2439102.png,233867,245654,242302,215311,184921,70323,230802,366013,194655,123540,223750,251412,271324,204583,295486,163412,180974,219513,246192,218121,129622,194594,205597,218603,148228,241724,155703,209685
